Time,MD5,Controller,Blah,Blah,quantifier,prior,qudbias,item,sentence,startvalue,endvalue,rating
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,54,0,EveryNot,Some,HowManyBias,16,<b> Some but not all </b> of the employees will be fired,0.00,100.00,98.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,54,0,EveryNot,Some,HowManyBias,16,<b> All </b> of the employees will be fired,0.00,100.00,1.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,54,0,EveryNot,Some,HowManyBias,16,<b> None </b> of the employees will be fired,0.00,100.00,3.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,80,0,EveryNot,None,NoneBias,24,<b> All </b> of the appointments will have to be cancelled,0.00,100.00,2.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,80,0,EveryNot,None,NoneBias,24,<b> None </b> of the appointments will have to be cancelled,0.00,100.00,12.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,80,0,EveryNot,None,NoneBias,24,<b> Some but not all </b> of the appointments will have to be cancelled,0.00,100.00,96.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,40,0,EveryNot,Some,AllBias,11,The sellers didn't close <b> any </b>of the sales,0.00,100.00,1.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,40,0,EveryNot,Some,AllBias,11,The sellers didn't close <b> any </b>of the sales,0.00,100.00,21.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,40,0,EveryNot,Some,AllBias,11,The sellers didn't close <b> any </b>of the sales,0.00,100.00,44.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,40,0,EveryNot,Some,AllBias,11,The sellers didn't close <b> any </b>of the sales,0.00,100.00,63.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,40,0,EveryNot,Some,AllBias,11,The sellers closed <b> some but not all </b>of the sales,0.00,100.00,60.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,40,0,EveryNot,Some,AllBias,11,The sellers closed <b> some but not all </b>of the sales,0.00,100.00,1.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,40,0,EveryNot,Some,AllBias,11,The sellers closed <b> some but not all </b>of the sales,0.00,100.00,34.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,40,0,EveryNot,Some,AllBias,11,The sellers closed <b> all </b>of the sales,0.00,100.00,1.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,9,0,EveryNot,All,HowManyBias,1,<b> Some but not all </b> of the kindergartners got on the bus,0.00,100.00,87.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,9,0,EveryNot,All,HowManyBias,1,<b> All </b> of the kindergartners got on the bus,0.00,100.00,4.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,9,0,EveryNot,All,HowManyBias,1,<b> None </b> of the kindergartners got on the bus,0.00,100.00,30.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,62,0,EveryNot,None,NoneBias,18,<b> All </b> of the sheep will be sold,0.00,100.00,31.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,62,0,EveryNot,None,NoneBias,18,<b> All </b> of the sheep will be sold,0.00,100.00,1.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,62,0,EveryNot,None,NoneBias,18,<b> None </b> of the sheep will be sold,0.00,100.00,89.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,62,0,EveryNot,None,NoneBias,18,<b> Some but not all </b> of the sheep will be sold,0.00,100.00,22.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,62,0,EveryNot,None,NoneBias,18,<b> Some but not all </b> of the sheep will be sold,0.00,100.00,55.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,44,0,EveryNot,Some,NoneBias,12,Sue and Marc have visited<b> all </b>of the booths so far,0.00,100.00,3.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,44,0,EveryNot,Some,NoneBias,12,Sue and Marc haven't visited<b> any </b>of the booths so far,0.00,100.00,3.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,44,0,EveryNot,Some,NoneBias,12,Sue and Marc have visited<b> some but not all </b>of the booths so far,0.00,100.00,94.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,13,0,EveryNot,All,AllBias,2,<b> None </b> of the six deer survived,0.00,100.00,3.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,13,0,EveryNot,All,AllBias,2,<b> None </b> of the six deer survived,0.00,100.00,25.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,13,0,EveryNot,All,AllBias,2,<b> Some but not all </b> of the six deer survived,0.00,100.00,98.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,13,0,EveryNot,All,AllBias,2,<b> All </b> of the six deer survived,0.00,100.00,1.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,26,0,EveryNot,All,NoneBias,6,<b> All </b> of the new songs have been demoed,0.00,100.00,6.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,26,0,EveryNot,All,NoneBias,6,<b> None </b> of the new songs have been demoed,0.00,100.00,97.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,26,0,EveryNot,All,NoneBias,6,<b> Some but not all </b> of the new songs have been demoed,0.00,100.00,15.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,22,0,EveryNot,All,AllBias,5, Paula hasn't opened <b> any </b>of the boxes,0.00,100.00,66.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,22,0,EveryNot,All,AllBias,5, Paula has opened <b> some but not all </b>of the boxes,0.00,100.00,89.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,22,0,EveryNot,All,AllBias,5, Paula has opened <b> all </b>of the boxes,0.00,100.00,3.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,31,0,EveryNot,All,AllBias,8,<b> None </b> of the guests were dressed properly,0.00,100.00,85.11
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,31,0,EveryNot,All,AllBias,8,<b> Some but not all </b> of the guests were dressed properly,0.00,100.00,25.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,31,0,EveryNot,All,AllBias,8,<b> All </b> of the guests were dressed properly,0.00,100.00,2.44
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,67,0,EveryNot,None,AllBias,20, Helena didn't win<b> any </b>of the medals,0.00,100.00,1.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,67,0,EveryNot,None,AllBias,20, Helena won<b> some but not all </b>of the medals,0.00,100.00,98.78
1568821054,ff6fe0183bc2682b220cd8bab5b31b6e,MultiSlider,67,0,EveryNot,None,AllBias,20, Helena won<b> all </b>of the medals,0.00,100.00,0.44
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,32,0,EveryNot,All,NoneBias,8,<b> None </b> of the guests were dressed properly,0.00,100.00,7.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,32,0,EveryNot,All,NoneBias,8,<b> Some but not all </b> of the guests were dressed properly,0.00,100.00,88.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,32,0,EveryNot,All,NoneBias,8,<b> All </b> of the guests were dressed properly,0.00,100.00,6.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,46,0,EveryNot,Some,AllBias,13,<b> Some but not all </b> of the books have been cataloged,0.00,100.00,96.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,46,0,EveryNot,Some,AllBias,13,<b> All </b> of the books have been cataloged,0.00,100.00,8.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,46,0,EveryNot,Some,AllBias,13,<b> All </b> of the books have been cataloged,0.00,100.00,0.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,46,0,EveryNot,Some,AllBias,13,<b> None </b> of the books have been cataloged,0.00,100.00,11.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,46,0,EveryNot,Some,AllBias,13,<b> None </b> of the books have been cataloged,0.00,100.00,3.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,28,0,EveryNot,All,AllBias,7,<b> Some but not all </b> of the infants have been changed,0.00,100.00,91.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,28,0,EveryNot,All,AllBias,7,<b> All </b> of the infants have been changed,0.00,100.00,4.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,28,0,EveryNot,All,AllBias,7,<b> None </b> of the infants have been changed,0.00,100.00,3.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,64,0,EveryNot,None,AllBias,19,Bill broke<b> some but not all </b>of the records in the end,0.00,100.00,87.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,64,0,EveryNot,None,AllBias,19,Bill broke<b> all </b>of the records in the end,0.00,100.00,3.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,64,0,EveryNot,None,AllBias,19,Bill didn't break<b> any </b>of the records in the end,0.00,100.00,7.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,23,0,EveryNot,All,NoneBias,5, Paula hasn't opened <b> any </b>of the boxes,0.00,100.00,4.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,23,0,EveryNot,All,NoneBias,5, Paula has opened <b> some but not all </b>of the boxes,0.00,100.00,85.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,23,0,EveryNot,All,NoneBias,5, Paula has opened <b> all </b>of the boxes,0.00,100.00,4.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,68,0,EveryNot,None,NoneBias,20, Helena didn't win<b> any </b>of the medals,0.00,100.00,18.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,68,0,EveryNot,None,NoneBias,20, Helena won<b> some but not all </b>of the medals,0.00,100.00,76.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,68,0,EveryNot,None,NoneBias,20, Helena won<b> all </b>of the medals,0.00,100.00,2.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,50,0,EveryNot,Some,NoneBias,14, Roy hasn't been invited to<b> any </b>of the Major League Gaming tournaments,0.00,100.00,10.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,50,0,EveryNot,Some,NoneBias,14, Roy has been invited to<b> some but not all </b>of the Major League Gaming tournaments,0.00,100.00,67.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,50,0,EveryNot,Some,NoneBias,14, Roy has been invited to<b> all </b>of the Major League Gaming tournaments,0.00,100.00,0.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,24,0,EveryNot,All,HowManyBias,6,<b> All </b> of the new songs have been demoed,0.00,100.00,0.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,24,0,EveryNot,All,HowManyBias,6,<b> None </b> of the new songs have been demoed,0.00,100.00,14.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,24,0,EveryNot,All,HowManyBias,6,<b> Some but not all </b> of the new songs have been demoed,0.00,100.00,68.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,59,0,EveryNot,None,NoneBias,17, Jack didn't solve <b> any </b>of the cases,0.00,100.00,3.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,59,0,EveryNot,None,NoneBias,17, Jack solved <b> some but not all </b>of the cases,0.00,100.00,64.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,59,0,EveryNot,None,NoneBias,17, Jack solved <b> all </b>of the cases,0.00,100.00,2.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,77,0,EveryNot,None,NoneBias,23,<b> None </b> of the operations were successful,0.00,100.00,10.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,77,0,EveryNot,None,NoneBias,23,<b> Some but not all </b> of the operations were successful,0.00,100.00,67.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,77,0,EveryNot,None,NoneBias,23,<b> All </b> of the operations were successful,0.00,100.00,2.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,60,0,EveryNot,None,HowManyBias,18,<b> All </b> of the sheep will be sold,0.00,100.00,0.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,60,0,EveryNot,None,HowManyBias,18,<b> None </b> of the sheep will be sold,0.00,100.00,9.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,60,0,EveryNot,None,HowManyBias,18,<b> Some but not all </b> of the sheep will be sold,0.00,100.00,67.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,55,0,EveryNot,Some,AllBias,16,<b> Some but not all </b> of the employees will be fired,0.00,100.00,71.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,55,0,EveryNot,Some,AllBias,16,<b> All </b> of the employees will be fired,0.00,100.00,1.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,55,0,EveryNot,Some,AllBias,16,<b> None </b> of the employees will be fired,0.00,100.00,14.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,19,0,EveryNot,All,AllBias,4, The couple has written <b> some but not all </b>of the wedding invitations,0.00,100.00,82.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,19,0,EveryNot,All,AllBias,4, The couple has written <b> all </b>of the wedding invitations,0.00,100.00,1.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,19,0,EveryNot,All,AllBias,4, The couple hasn't written <b> any </b>of the wedding invitations,0.00,100.00,19.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,19,0,EveryNot,All,AllBias,4, The couple hasn't written <b> any </b>of the wedding invitations,0.00,100.00,29.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,10,0,EveryNot,All,AllBias,1,<b> Some but not all </b> of the kindergartners got on the bus,0.00,100.00,79.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,10,0,EveryNot,All,AllBias,1,<b> All </b> of the kindergartners got on the bus,0.00,100.00,0.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,10,0,EveryNot,All,AllBias,1,<b> None </b> of the kindergartners got on the bus,0.00,100.00,16.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,41,0,EveryNot,Some,NoneBias,11,The sellers didn't close <b> any </b>of the sales,0.00,100.00,58.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,41,0,EveryNot,Some,NoneBias,11,The sellers closed <b> some but not all </b>of the sales,0.00,100.00,35.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,41,0,EveryNot,Some,NoneBias,11,The sellers closed <b> all </b>of the sales,0.00,100.00,1.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,37,0,EveryNot,Some,AllBias,10,The kids answered <b> some but not all </b>of the questions correctly,0.00,100.00,74.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,37,0,EveryNot,Some,AllBias,10,The kids answered <b> all </b>of the questions correctly,0.00,100.00,1.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,37,0,EveryNot,Some,AllBias,10,The kids didn't answer <b> any </b>of the questions correctly,0.00,100.00,22.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,15,0,EveryNot,All,HowManyBias,3, Rachel graded <b> all </b>of the student essays,0.00,100.00,0.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,15,0,EveryNot,All,HowManyBias,3, Rachel didn't grade <b> any </b>of the student essays,0.00,100.00,19.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,15,0,EveryNot,All,HowManyBias,3, Rachel graded <b> some but not all </b>of the student essays,0.00,100.00,73.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,33,0,EveryNot,Some,HowManyBias,9,<b> All </b> of the students passed the exam,0.00,100.00,0.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,33,0,EveryNot,Some,HowManyBias,9,<b> None </b> of the students passed the exam,0.00,100.00,23.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,33,0,EveryNot,Some,HowManyBias,9,<b> Some but not all </b> of the students passed the exam,0.00,100.00,70.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,33,0,EveryNot,Some,HowManyBias,9,<b> Some but not all </b> of the students passed the exam,0.00,100.00,82.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,73,0,EveryNot,None,AllBias,22,<b> Some but not all </b> of the investments paid off,0.00,100.00,68.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,73,0,EveryNot,None,AllBias,22,<b> All </b> of the investments paid off,0.00,100.00,0.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,73,0,EveryNot,None,AllBias,22,<b> None </b> of the investments paid off,0.00,100.00,36.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,69,0,EveryNot,None,HowManyBias,21, Julia failed<b> all </b>of the classes,0.00,100.00,1.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,69,0,EveryNot,None,HowManyBias,21, Julia didn't fail<b> any </b>of the classes,0.00,100.00,32.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,51,0,EveryNot,Some,HowManyBias,15,<b> All </b> of Barney's submissions have been published,0.00,100.00,1.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,51,0,EveryNot,Some,HowManyBias,15,<b> None </b> of Barney's submissions have been published,0.00,100.00,29.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,51,0,EveryNot,Some,HowManyBias,15,<b> Some but not all </b> of Barney's submissions have been published,0.00,100.00,37.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,14,0,EveryNot,All,NoneBias,2,<b> None </b> of the six deer survived,0.00,100.00,1.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,14,0,EveryNot,All,NoneBias,2,<b> Some but not all </b> of the six deer survived,0.00,100.00,65.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,14,0,EveryNot,All,NoneBias,2,<b> All </b> of the six deer survived,0.00,100.00,1.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,78,0,EveryNot,None,HowManyBias,24,<b> All </b> of the appointments will have to be cancelled,0.00,100.00,2.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,78,0,EveryNot,None,HowManyBias,24,<b> None </b> of the appointments will have to be cancelled,0.00,100.00,1.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,78,0,EveryNot,None,HowManyBias,24,<b> Some but not all </b> of the appointments will have to be cancelled,0.00,100.00,65.17
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,42,0,EveryNot,Some,HowManyBias,12,Sue and Marc have visited<b> all </b>of the booths so far,0.00,100.00,0.83
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,42,0,EveryNot,Some,HowManyBias,12,Sue and Marc haven't visited<b> any </b>of the booths so far,0.00,100.00,25.50
1568821074,24aaf7ac3810710cbbc301f111e3171f,MultiSlider,42,0,EveryNot,Some,HowManyBias,12,Sue and Marc have visited<b> some but not all </b>of the booths so far,0.00,100.00,63.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,57,0,EveryNot,None,HowManyBias,17, Jack didn't solve <b> any </b>of the cases,0.00,100.00,76.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,57,0,EveryNot,None,HowManyBias,17, Jack solved <b> some but not all </b>of the cases,0.00,100.00,28.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,57,0,EveryNot,None,HowManyBias,17, Jack solved <b> all </b>of the cases,0.00,100.00,5.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,30,0,EveryNot,All,HowManyBias,8,<b> None </b> of the guests were dressed properly,0.00,100.00,87.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,30,0,EveryNot,All,HowManyBias,8,<b> Some but not all </b> of the guests were dressed properly,0.00,100.00,21.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,30,0,EveryNot,All,HowManyBias,8,<b> All </b> of the guests were dressed properly,0.00,100.00,2.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,79,0,EveryNot,None,AllBias,24,<b> All </b> of the appointments will have to be cancelled,0.00,100.00,5.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,79,0,EveryNot,None,AllBias,24,<b> Some but not all </b> of the appointments will have to be cancelled,0.00,100.00,87.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,39,0,EveryNot,Some,HowManyBias,11,The sellers didn't close <b> any </b>of the sales,0.00,100.00,95.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,39,0,EveryNot,Some,HowManyBias,11,The sellers closed <b> some but not all </b>of the sales,0.00,100.00,7.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,39,0,EveryNot,Some,HowManyBias,11,The sellers closed <b> all </b>of the sales,0.00,100.00,4.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,47,0,EveryNot,Some,NoneBias,13,<b> Some but not all </b> of the books have been cataloged,0.00,100.00,88.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,47,0,EveryNot,Some,NoneBias,13,<b> All </b> of the books have been cataloged,0.00,100.00,4.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,66,0,EveryNot,None,HowManyBias,20, Helena didn't win<b> any </b>of the medals,0.00,100.00,3.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,66,0,EveryNot,None,HowManyBias,20, Helena didn't win<b> any </b>of the medals,0.00,100.00,18.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,66,0,EveryNot,None,HowManyBias,20, Helena won<b> some but not all </b>of the medals,0.00,100.00,73.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,66,0,EveryNot,None,HowManyBias,20, Helena won<b> all </b>of the medals,0.00,100.00,3.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,52,0,EveryNot,Some,AllBias,15,<b> All </b> of Barney's submissions have been published,0.00,100.00,26.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,52,0,EveryNot,Some,AllBias,15,<b> None </b> of Barney's submissions have been published,0.00,100.00,65.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,52,0,EveryNot,Some,AllBias,15,<b> Some but not all </b> of Barney's submissions have been published,0.00,100.00,88.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,16,0,EveryNot,All,AllBias,3, Rachel graded <b> all </b>of the student essays,0.00,100.00,4.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,16,0,EveryNot,All,AllBias,3, Rachel didn't grade <b> any </b>of the student essays,0.00,100.00,6.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,16,0,EveryNot,All,AllBias,3, Rachel graded <b> some but not all </b>of the student essays,0.00,100.00,83.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,34,0,EveryNot,Some,AllBias,9,<b> All </b> of the students passed the exam,0.00,100.00,5.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,34,0,EveryNot,Some,AllBias,9,<b> None </b> of the students passed the exam,0.00,100.00,97.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,34,0,EveryNot,Some,AllBias,9,<b> Some but not all </b> of the students passed the exam,0.00,100.00,8.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,21,0,EveryNot,All,HowManyBias,5, Paula hasn't opened <b> any </b>of the boxes,0.00,100.00,9.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,21,0,EveryNot,All,HowManyBias,5, Paula has opened <b> some but not all </b>of the boxes,0.00,100.00,74.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,21,0,EveryNot,All,HowManyBias,5, Paula has opened <b> all </b>of the boxes,0.00,100.00,11.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,20,0,EveryNot,All,NoneBias,4, The couple has written <b> some but not all </b>of the wedding invitations,0.00,100.00,10.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,20,0,EveryNot,All,NoneBias,4, The couple has written <b> some but not all </b>of the wedding invitations,0.00,100.00,56.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,20,0,EveryNot,All,NoneBias,4, The couple has written <b> all </b>of the wedding invitations,0.00,100.00,14.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,20,0,EveryNot,All,NoneBias,4, The couple hasn't written <b> any </b>of the wedding invitations,0.00,100.00,94.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,48,0,EveryNot,Some,HowManyBias,14, Roy hasn't been invited to<b> any </b>of the Major League Gaming tournaments,0.00,100.00,94.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,48,0,EveryNot,Some,HowManyBias,14, Roy has been invited to<b> some but not all </b>of the Major League Gaming tournaments,0.00,100.00,10.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,48,0,EveryNot,Some,HowManyBias,14, Roy has been invited to<b> all </b>of the Major League Gaming tournaments,0.00,100.00,6.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,75,0,EveryNot,None,HowManyBias,23,<b> None </b> of the operations were successful,0.00,100.00,7.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,75,0,EveryNot,None,HowManyBias,23,<b> Some but not all </b> of the operations were successful,0.00,100.00,8.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,75,0,EveryNot,None,HowManyBias,23,<b> All </b> of the operations were successful,0.00,100.00,87.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,12,0,EveryNot,All,HowManyBias,2,<b> None </b> of the six deer survived,0.00,100.00,80.83
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,12,0,EveryNot,All,HowManyBias,2,<b> Some but not all </b> of the six deer survived,0.00,100.00,12.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,12,0,EveryNot,All,HowManyBias,2,<b> All </b> of the six deer survived,0.00,100.00,6.17
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,65,0,EveryNot,None,NoneBias,19,Bill broke<b> some but not all </b>of the records in the end,0.00,100.00,10.50
1568821156,7378be710cf1b2a5202e2e08defab04e,MultiSlider,65,0,EveryNot,None,NoneBias,19,Bill broke<b> all </b>of the records in the end,0.00,100.00,12.83
